UlykkeDato,FartøyNavn,UlykkeType,Breddegrad,Lengdegrad,AntallDød,AntallSkadet
2008-07-23 00:00:00,Ukjent (RIB),Kollisjon,58.45732999999999,8.769664999999998,0.0,3.0
2008-07-23 00:00:00,TROMØY II,Kollisjon,58.45732999999999,8.769664999999998,,
2008-07-23 00:00:00,ANTARCTIC DREAM,Grunnstøting,79.59349999999999,18.418333333333333,,
2008-07-23 00:00:00,Cantona,Lekkasje,70.71766666666666,29.967666666666663,,
2008-05-03 17:20:00,BULK VIKING,Annen ulykke,69.6985,19.024499999999996,,
2008-07-21 16:15:00,LANTERNEN,Grunnstøting,62.4,5.566666666666666,,
2008-07-15 20:15:00,SOLRIK,Arbeidsulykke/Personulykke,85.28366666666666,8.534,0.0,1.0
2008-07-21 04:50:00,VESTVÆR,Brann/Eksplosjon,69.90466666666667,20.532666666666664,,
2008-07-19 21:35:00,FALKSUND,Grunnstøting,59.224999999999994,5.46,,
2008-07-18 00:00:00,KNUT JUNIOR,Grunnstøting,58.92666666666666,5.574999999999999,,
2008-07-16 07:48:00,TAUMA,Grunnstøting,59.80049999999999,5.2509999999999994,,
2008-01-30 21:45:00,SIMRAD BUHOLMEN,Grunnstøting,61.506499999999996,5.013333333333333,0.0,1.0
2008-06-30 07:24:00,JORITA,Grunnstøting,-6.893166666666666,112.73366666666665,,
2008-06-27 21:30:00,Prestfjord,Arbeidsulykke/Personulykke,67.35,11.166666666666666,0.0,1.0
2008-07-10 08:00:00,BJØRNAR,Arbeidsulykke/Personulykke,62.48349999999999,5.700499999999999,0.0,1.0
2008-07-11 10:47:00,VICTORIA,Lekkasje,59.37116666666666,8.535333333333332,,
2008-07-08 09:30:00,NY-TROFAST,Grunnstøting,70.66733333333333,29.78483333333333,,
2008-07-03 20:45:00,CETACEA,Arbeidsulykke/Personulykke,69.63333333333333,16.9845,0.0,1.0
2008-07-05 00:00:00,ROFISK,Grunnstøting,62.521666666666654,6.137333333333332,,
2008-07-03 15:27:00,FJORD MOLDE,Grunnstøting,62.44499999999999,6.188666666666666,,
2008-02-14 07:00:00,BJARNE NILSEN,Grunnstøting,68.21799999999999,14.766833333333333,,
2008-06-30 03:00:00,MADELEN II,Kollisjon,58.10133333333333,5.667999999999999,,
2008-06-30 03:00:00,SPLITTNES,Kollisjon,58.10133333333333,5.667999999999999,,
2008-06-07 14:00:00,BÅTSERVICE VII,Grunnstøting,59.87333333333333,10.589999999999998,,
2008-06-24 00:00:00,CETACEA,Arbeidsulykke/Personulykke,69.785,18.758331666666663,0.0,1.0
2008-06-24 17:00:00,ATLANTIC EXPLORER,Brann/Eksplosjon,69.72066666666666,17.137166666666666,,
2008-02-03 09:25:00,HAVILA MERCURY,Arbeidsulykke/Personulykke,64.58333333333333,7.683333333333333,0.0,1.0
2008-05-22 22:30:00,MAARTEN,Grunnstøting,58.23766666666666,8.373833333333334,,
2008-06-20 00:00:00,NORLAND,Grunnstøting,64.39999999999999,10.417166666666667,,
2008-06-19 23:30:00,NORDVIK,Grunnstøting,59.199999999999996,10.95,,
2008-06-13 19:30:00,MARTIN,Lekkasje,70.91666666666666,22.149999999999995,,
2008-06-02 00:00:00,HOLMFOSS,Grunnstøting,58.28433333333332,6.652666666666666,,
2008-06-07 13:05:00,BÅTSERVICE IX,Arbeidsulykke/Personulykke,59.89999999999999,10.716666666666667,0.0,1.0
2008-05-22 22:15:00,KVAM,Grunnstøting,62.21516666666666,5.4765,,
2008-05-31 20:30:00,ILE FLOTTANTE,Grunnstøting,58.867666666666665,9.388333333333332,,
2008-05-31 13:30:00,ALBERTINE,Kollisjon,59.634833333333326,10.607,,
2008-05-31 13:30:00,Tevlus,Kollisjon,59.634833333333326,10.607,,
2008-05-24 14:42:00,HAVSERVICE I,Arbeidsulykke/Personulykke,67.89166499999999,16.216665,0.0,1.0
2008-02-27 17:58:00,JACO MERCHANT,Brann/Eksplosjon,10.603333333333332,-61.75666666666666,,
2008-05-24 12:00:00,STORFOSNA,Grunnstøting,62.81183333333333,8.279,,
2008-05-24 04:40:00,TOR-ANGEL,Annen ulykke,70.48366666666666,22.917166666666663,,
2008-05-23 00:00:00,HORDAFOR III,Grunnstøting,59.212999999999994,5.4993333333333325,,
2008-04-17 02:57:00,COSCO CHIWAN,Kollisjon,30.1515,122.99549999999999,,
2008-05-21 09:00:00,VARODD,Brann/Eksplosjon,70.3745,31.233333333333327,,
2008-05-11 02:15:00,BANAK,Grunnstøting,64.4005,10.427333333333333,,
2008-04-30 00:00:00,FREIFJORD,Grunnstøting,63.08333333333333,7.766666666666666,,
2008-05-19 03:42:00,HAUGE JR,Grunnstøting,62.51666666666666,6.083333333333333,,
2008-05-16 14:05:00,Kegums,Grunnstøting,63.23382999999999,7.772164999999999,,
2008-04-01 09:20:00,BW HUGIN,Arbeidsulykke/Personulykke,37.184999999999995,6.845,0.0,3.0
2008-05-01 08:40:00,SPAR CANIS,Kollisjon,38.134166666666665,121.96733333333331,,
2008-05-05 18:30:00,MAUD-ELIN,Lekkasje,67.606,14.671666666666665,,
2008-04-30 18:20:00,HELGELAND,Grunnstøting,66.38449999999999,12.550831666666665,,
2008-04-23 00:00:00,TRONDHEIMSFJORD I,Annen ulykke,63.552,10.219166666666665,0.0,1.0
2008-04-22 03:05:00,Thor Assister,Grunnstøting,70.90299999999999,23.343166666666665,,
2008-04-16 02:20:00,OCEAN SUN,Grunnstøting,63.18833333333332,7.849999999999999,,
2008-02-17 01:10:00,SPAR EIGHT,Grunnstøting,8.509333333333332,62.538,,
2008-04-13 23:45:00,TRINTO,"Kontaktskade, Kaier, Broer etc",70.95949999999999,24.609999999999996,,
2008-03-28 10:30:00,Njård,Grunnstøting,64.48716666666667,10.7495,,
2008-04-12 14:30:00,SALANGEN,Grunnstøting,69.96566666666665,19.63,,
2008-04-05 04:20:00,NYVÅG,Grunnstøting,59.66333333333333,5.378333333333333,,
2008-04-05 00:45:00,SATURNUS,Grunnstøting,60.97466666666666,4.840333333333333,,
2008-04-03 11:00:00,STRAND,"Kontaktskade, Kaier, Broer etc",58.89333333333333,6.053333333333333,,
2008-03-27 13:05:00,JOHAN HJORT,Arbeidsulykke/Personulykke,69.48333333333332,12.466666666666665,0.0,1.0
2008-02-23 21:00:00,SIGRID,Arbeidsulykke/Personulykke,66.02433333333332,12.624333333333333,0.0,1.0
2008-03-25 02:10:00,HAVLEIK,Brann/Eksplosjon,70.10099999999998,28.8845,,
2008-03-09 04:00:00,GERDA SÆLE,Grunnstøting,60.18333333333333,-1.1166666666666667,,
2008-03-12 16:00:00,LYNGENFJORD,Grunnstøting,69.90633333333332,20.167333333333332,,
2008-03-05 19:02:00,LANCE,Grunnstøting,78.33466666666665,12.8235,,
2008-03-08 14:00:00,SJØLINER,Hardtværskade,72.08333333333333,16.53333333333333,,
2008-03-08 17:15:00,NORDFOLDA,Grunnstøting,67.15199999999999,13.743166666666665,,
2008-03-09 13:00:00,ØYSKJÆR,Grunnstøting,69.39964666666665,18.58834,,
2008-03-08 07:10:00,RONJA SUPERIOR,Grunnstøting,57.50966666666666,-5.9815,,
2008-03-03 21:25:00,HERAKLES,Kollisjon,26.21333333333333,-78.91333333333333,,
2008-03-03 21:25:00,AQUA BLUE,Kollisjon,26.21333333333333,-78.91333333333333,,
2008-01-16 15:55:00,FØRDEFJORD,"Kontaktskade, Kaier, Broer etc",61.77949999999999,4.947666666666666,,
2008-02-28 17:00:00,WILSON RUHR,Kollisjon,59.50883333333333,6.249833333333333,,
2008-02-28 17:00:00,Fritidsbåt S/B CASPARA,Kollisjon,59.50883333333333,6.249833333333333,,
2008-02-27 19:00:00,TUSTNATIND,Grunnstøting,67.48849999999999,14.644331666666664,,
2008-02-21 22:20:00,EIRA,"Kontaktskade, Kaier, Broer etc",62.65149999999999,7.5005,,
2008-02-16 11:55:00,NORDSTJERNEN,Arbeidsulykke/Personulykke,70.98166666666665,25.96833333333333,0.0,1.0
2008-02-14 16:40:00,HAVHESTEN,Kantring,63.65333,8.94,,
2008-01-19 15:53:00,HØEGH BANGKOK,Annen ulykke,6.166666666666666,91.39999999999999,,
2008-02-11 02:44:00,MAY-INGER,Grunnstøting,62.510499999999986,6.1499999999999995,,
2008-02-07 00:00:00,Luna,Brann/Eksplosjon,62.835,7.036666666666665,,
2008-02-02 06:25:00,SARA KARIN,Grunnstøting,70.00599999999999,21.069499999999998,,
2008-01-31 00:00:00,MORRABORG,Grunnstøting,58.284499999999994,6.261666666666667,,
2008-01-29 00:00:00,TALI,Grunnstøting,58.30083333333333,6.283666666666666,,
2008-01-25 02:45:00,NORDSILD,Brann/Eksplosjon,66.34666499999999,11.681664999999999,0.0,1.0
2008-01-25 00:25:00,LORD,Grunnstøting,59.37066666666666,5.293333333333333,,
2008-01-18 23:29:00,TAIKO,Brann/Eksplosjon,42.849999999999994,-22.183333333333334,0.0,2.0
2008-01-22 05:30:00,ALSVÅGFRAKT,Grunnstøting,69.46749999999999,18.223999999999997,,
2008-01-21 00:00:00,SILVER BERGEN,Grunnstøting,67.06533333333333,12.071,,
2008-01-09 21:35:00,REKYL,Grunnstøting,68.13466666666666,14.155666666666665,0.0,1.0
2008-01-17 19:10:00,KONGSNES,Grunnstøting,68.231,14.768499999999998,,
2008-01-08 07:00:00,REMØYBUEN,Grunnstøting,61.87333333333333,5.227499999999999,,
2008-01-05 01:00:00,Eide Carrier,Grunnstøting,59.80916666666666,5.744333333333333,,
2008-01-04 22:45:00,BEVER,Grunnstøting,59.133329999999994,10.924999999999999,,
2007-11-11 01:15:00,AQUA-BOY,Grunnstøting,56.51833333333333,5.753333333333333,,
2007-08-14 00:00:00,MALMNES,Miljøskade/Forurensing,63.78499999999999,11.438333333333333,,
2007-11-12 21:36:00,SPAR CETUS,Grunnstøting,39.90833333333333,-75.13,,
2007-11-15 15:15:00,UGLEN,Annen ulykke,59.74999999999999,5.4833333333333325,,
2007-09-18 15:10:00,UGLEN,Grunnstøting,60.415,5.006666666666667,,
2007-11-21 18:55:00,VIKING THAUMAS,Kollisjon,4.133333333333333,7.516666666666667,,
2007-06-25 23:45:00,SPAR ORION,Grunnstøting,31.792166666666667,120.96549999999999,,
2007-12-17 16:30:00,MSC PERU,Arbeidsulykke/Personulykke,26.528666666666663,-78.75583333333333,0.0,1.0
2007-07-15 04:21:00,NORDLYS,Grunnstøting,70.98333333333332,25.949999999999996,,
2007-10-21 07:50:00,GLOPPEN,"Kontaktskade, Kaier, Broer etc",61.105,5.508333333333333,,
2007-04-19 21:00:00,KORSNESFISK,Grunnstøting,70.50133333333332,22.121166666666664,,
2007-12-11 15:55:00,BERGE NORD,Arbeidsulykke/Personulykke,45.117999999999995,-35.134166666666665,0.0,1.0
2007-12-28 21:00:00,SEA CORONA,Grunnstøting,55.036333333333324,9.4355,,
2007-12-22 10:46:00,FINNSTRAUM,Kollisjon,54.36666666666666,9.84,,
2007-12-22 10:46:00,ONYX,Kollisjon,54.36666666666666,9.84,,
2007-12-28 02:00:00,FRAM,"Kontaktskade, Kaier, Broer etc",-63.51666666666666,-56.849999999999994,,
2007-12-21 10:18:00,TRANS HOLM,Grunnstøting,59.008333333333326,9.772666666666664,,
2007-11-22 06:30:00,CLARE,Hardtværskade,58.33333333333333,-1.883333333333333,,
2007-12-13 02:25:00,Finnøyglimt,Grunnstøting,60.08483,5.362665,,
2007-12-07 00:44:00,FOSSANGER,Kollisjon,34.45099999999999,129.37033333333332,,
2007-12-07 00:44:00,Haeyang,Kollisjon,34.45099999999999,129.37033333333332,,
2007-11-24 05:00:00,OLYMPIC PRAWN,Grunnstøting,61.972666666666655,5.145,,
2007-11-19 12:00:00,BOY,Kantring,58.24999999999999,8.516666666666666,,
2007-12-10 16:40:00,ANTARES,Grunnstøting,60.42499999999999,5.05,,
2007-12-08 20:00:00,SALTSTRAUM,Grunnstøting,62.31966666666666,5.730166666666666,,
2007-12-06 00:00:00,BÆRØYCRUISE,Grunnstøting,66.51666666666667,12.200833333333332,,
2007-12-06 00:00:00,BJØRNSUND,Grunnstøting,63.10349999999999,7.7135,,
2007-12-04 21:00:00,HUSBY JUNIOR,Brann/Eksplosjon,60.98333333333333,4.7333333333333325,,
2007-11-24 01:20:00,CITY1,Grunnstøting,59.839999999999996,10.7,,
2007-12-02 00:00:00,SVEATIND,Grunnstøting,69.02466666666666,16.538,,
2007-11-26 13:00:00,COLOR FESTIVAL,"Kontaktskade, Kaier, Broer etc",57.46666666666666,10.549999999999999,,
2007-12-02 08:30:00,AVANT,Grunnstøting,66.73933333333333,13.506833333333333,,
2007-11-29 12:30:00,Svanodd,Grunnstøting,68.66883333333332,16.636166666666664,,
2007-11-25 03:27:00,KONG HARALD,Kollisjon,69.35116666666666,18.08433333333333,,
2007-11-25 03:27:00,ROBRIS,Kollisjon,69.35116666666666,18.08433333333333,,
2007-11-05 00:30:00,STORMFUGLEN,Grunnstøting,67.65,12.719666666666665,,
2007-11-05 14:40:00,BULK VIKING,"Kontaktskade, Kaier, Broer etc",68.704,15.418333333333331,,
2007-11-22 12:00:00,SANDSTRAND,"Kontaktskade, Kaier, Broer etc",60.41349999999999,5.317833333333333,,
2007-03-10 05:10:00,OSLOKRANA,Grunnstøting,59.99083333333333,5.366666666666666,,
2007-11-14 07:50:00,COLOR FESTIVAL,"Kontaktskade, Kaier, Broer etc",57.46666666666666,10.549999999999999,,
2007-11-18 07:30:00,ANDREA,Grunnstøting,62.33483333333333,5.739999999999999,,
2007-11-15 11:40:00,SCAN TRANS,Grunnstøting,67.49999999999999,14.672499999999998,,
2007-07-07 12:15:00,KVITUNGEN,Grunnstøting,70.90016666666666,23.349999999999998,,
2007-11-12 06:48:00,HAVØY,Grunnstøting,70.92216666666666,25.525666666666663,,
2007-10-06 12:15:00,BOXER,Grunnstøting,59.8865,5.572166666666666,,
2007-11-02 12:00:00,BASTØ III,Annen ulykke,59.42932999999999,10.65418,,
2007-11-11 19:03:00,HAVSAND,Grunnstøting,61.92833333333333,5.126666666666666,,
2007-11-11 05:00:00,Amerloq,Grunnstøting,74.36816666666667,18.93483333333333,,
2007-11-09 07:40:00,EKFORS,Grunnstøting,59.332,10.504666666666665,,
2007-11-06 00:00:00,BREGEN,Annen ulykke,52.523666666666664,4.319999999999999,,
2007-11-08 21:25:00,EROS,Grunnstøting,68.56966666666666,16.528333333333332,,
2007-11-08 00:30:00,ANJA,Grunnstøting,66.58583333333333,13.036999999999999,,
2007-10-26 19:05:00,FLYBÅTEN,Grunnstøting,59.266664999999996,10.416665,,
2007-11-05 03:53:00,BEVER,Grunnstøting,59.445499999999996,10.487666666666666,,
2007-11-03 06:44:00,SC BALTIC,Grunnstøting,59.975666666666655,5.323666666666666,,
2007-11-03 00:30:00,Sletringen,Grunnstøting,61.863499999999995,5.254666666666666,,
2007-10-28 16:30:00,Anglo,Miljøskade/Forurensing,60.834333333333326,4.534333333333333,,
2007-10-26 03:40:00,SOLSKJÆR,Grunnstøting,61.03983333333333,4.741666666666666,,
2007-10-25 13:55:00,OCEAN SUN,Grunnstøting,67.81816666666666,14.767333333333331,,
2007-09-16 13:13:00,EDDA FRAM,Brann/Eksplosjon,52.78333166666666,2.6333316666666664,,
2007-10-08 20:00:00,EILIFSON,Grunnstøting,69.68783333333333,18.720666666666666,,
2007-10-21 20:44:00,HOMER,Brann/Eksplosjon,60.20099999999999,5.275665,,
2007-10-20 00:00:00,WEST STREAM,Grunnstøting,59.416666666666664,5.237333333333333,,
2007-10-16 00:15:00,ROFISK,Grunnstøting,67.3855,14.172166666666666,,
2007-10-11 02:15:00,SPAR CANIS,Kollisjon,2.643333333333333,101.38333333333333,,
2007-10-11 02:15:00,CAPITAL QUEEN,Kollisjon,2.643333333333333,101.38333333333333,,
2007-10-10 11:02:00,BASTØ III,"Kontaktskade, Kaier, Broer etc",59.39999999999999,10.466666666666665,,
2007-05-05 22:45:00,MIKAL WITH,Annen ulykke,63.987831666666665,9.119831666666666,,
2007-10-11 03:50:00,ARNØYTRANS,Grunnstøting,69.23649999999999,17.956,,
2007-10-09 18:20:00,DORIS,Kollisjon,62.91833,6.839999999999999,,
2007-10-09 18:20:00,SKARBAK,Kollisjon,62.91833,6.839999999999999,1.0,0.0
2007-10-09 10:00:00,FANGST,Grunnstøting,64.54133333333333,10.742333333333333,,
2007-10-07 22:10:00,LIGRUNN,Grunnstøting,67.64283333333333,12.718666666666666,,
2007-10-07 20:26:00,NORMAND FERKING,Grunnstøting,61.86699999999999,5.268666666666666,,
2007-09-29 00:00:00,SØRFOLD,Kollisjon,64.25083333333332,10.321499999999999,,
2007-09-29 00:00:00,BESS,Kollisjon,64.25083333333332,10.321499999999999,,
2007-09-25 00:00:00,SULESTEIN,Kantring,61.76082999999999,5.1075,,
2007-01-11 06:20:00,OCEAN SPIRIT,"Kontaktskade, Kaier, Broer etc",52.583999999999996,1.7299999999999998,,
2007-09-08 18:50:00,LECA NORD,Arbeidsulykke/Personulykke,59.199999999999996,10.95,0.0,1.0
2007-09-08 06:00:00,ØYGUTT,Grunnstøting,66.93683333333333,13.4,,
2007-09-11 07:40:00,ØKSNESVÆRING,Grunnstøting,68.32466666666666,14.754166666666665,,
2007-09-17 21:55:00,KRABBEN,Grunnstøting,66.81649999999999,13.275999999999998,,
2007-09-18 02:05:00,VESTLAND,Grunnstøting,62.33333333333333,5.736333333333333,,
2007-09-04 00:00:00,TORJO,Arbeidsulykke/Personulykke,71.16666666666666,24.999999999999996,0.0,1.0
2007-09-12 10:20:00,ALSTEN,Grunnstøting,65.93433333333333,12.321666666666665,,
2007-09-03 17:03:00,T.C.GLEISNER,Kollisjon,51.091166666666666,4.024833333333333,,
2007-09-11 00:00:00,PRIDE OF TELEMARK,Grunnstøting,57.59833333333333,9.956666666666667,,
2007-08-21 20:15:00,FJALIR,"Kontaktskade, Kaier, Broer etc",61.30333333333333,4.741666666666666,,
2007-05-21 21:10:00,FJALIR,"Kontaktskade, Kaier, Broer etc",61.29783333333333,5.088666666666666,,
2007-09-02 15:40:00,GARGIA,Brann/Eksplosjon,71.243,27.7705,,
2007-09-02 10:35:00,SKAREGG,Arbeidsulykke/Personulykke,61.43333333333333,1.0499999999999998,1.0,0.0
2007-09-01 00:00:00,TRINE CHARLOTTE,Grunnstøting,66.53433333333334,12.990333333333332,,
2007-08-23 00:00:00,JOHAN HJORT,Arbeidsulykke/Personulykke,71.55,22.766666666666666,0.0,1.0
2007-08-27 11:46:00,HIDRASUND II,"Kontaktskade, Kaier, Broer etc",58.973166666666664,5.739333333333333,,
2007-06-26 21:50:00,STRAND,"Kontaktskade, Kaier, Broer etc",58.97366666666667,5.736166666666666,,
2007-08-25 03:15:00,GEOSOUNDER,Arbeidsulykke/Personulykke,-15.066664999999999,150.266665,0.0,1.0
2007-08-24 21:33:00,LIMA CHEMIST,Grunnstøting,59.269999999999996,11.096664999999998,,
2007-08-24 18:52:00,KRONVIKEN,Arbeidsulykke/Personulykke,60.73,4.741666666666666,0.0,1.0
2007-08-23 12:19:00,HARDINGEN,"Kontaktskade, Kaier, Broer etc",60.424166666666665,6.621666666666666,0.0,3.0
2007-08-19 10:45:00,SØRØYSUND,Grunnstøting,58.080999999999996,6.9345,,
2007-08-17 09:05:00,JORITA,Arbeidsulykke/Personulykke,43.199999999999996,-56.49999999999999,,
2007-08-18 15:30:00,GUDVANGEN,"Kontaktskade, Kaier, Broer etc",60.883333333333326,6.843333333333333,0.0,3.0
2007-08-01 06:30:00,COLOR VIKING,"Kontaktskade, Kaier, Broer etc",58.93333333333332,11.166666666666666,,
2007-08-03 00:00:00,HVASSER,"Kontaktskade, Kaier, Broer etc",59.170829999999995,10.391665,,
2007-08-07 19:50:00,HAVSERVICE I,Grunnstøting,68.22366666666666,14.783666666666665,,
2007-08-05 17:35:00,FOSTRAUM,Arbeidsulykke/Personulykke,53.67333333333333,8.5,1.0,0.0
2007-07-24 03:50:00,TORM MARTA,Grunnstøting,1.0058333333333331,-49.670833333333334,,
2007-07-27 02:35:00,HEKABE,Arbeidsulykke/Personulykke,46.06199999999999,31.013329999999996,1.0,0.0
2007-07-02 16:30:00,SANDTROLL,Grunnstøting,60.273333333333326,5.226666666666666,,
2007-05-17 11:05:00,BENARITA,Arbeidsulykke/Personulykke,35.99033333333333,120.25699999999998,0.0,1.0
2007-07-09 07:35:00,BOURBON SURF,Kollisjon,59.160666666666664,2.486333333333333,,
2007-07-06 08:55:00,MOLO VIK,Grunnstøting,65.71866666666665,11.906,,
2007-06-28 17:45:00,SOLRIK,Annen ulykke,58.217999999999996,8.401,0.0,2.0
2007-06-29 16:30:00,LECA NORD,Grunnstøting,60.87333333333333,4.766666666666666,,
2007-06-28 11:30:00,LINN KRISTIN,"Kontaktskade, Kaier, Broer etc",59.734165,10.241665,,
2007-06-15 00:00:00,LYSHAV,Grunnstøting,59.70249999999999,10.582499999999998,,
2007-06-26 17:30:00,BOGØY,"Kontaktskade, Kaier, Broer etc",66.73516666666666,13.504,,
2007-06-25 05:10:00,FALKVÅG,Grunnstøting,59.254999999999995,5.425,,
2007-06-23 17:30:00,LINN KRISTIN,Grunnstøting,59.608333333333334,10.431666666666667,,
2007-06-23 18:55:00,HELGØY,Grunnstøting,69.50699999999999,17.9095,,
2007-06-17 10:18:00,Nordjarl,Arbeidsulykke/Personulykke,59.89999999999999,10.716664999999999,0.0,1.0
2007-06-03 18:15:00,BOW FIRDA,Arbeidsulykke/Personulykke,48.61666666666667,-5.75,0.0,1.0
2007-06-06 00:00:00,ANITA,Grunnstøting,66.60566666666665,13.222166666666666,,
2007-06-12 05:05:00,BEWA,Grunnstøting,56.046166666666664,14.794833333333333,,
2007-05-26 04:48:00,JO BETULA,Grunnstøting,30.06733333333333,-90.90066666666667,,
2007-03-21 15:09:00,BRØVIG BREEZE,Kollisjon,51.41833333333332,3.6119999999999997,,
2007-03-21 15:09:00,FAGERVIK,Kollisjon,51.41833333333332,3.6119999999999997,,
2007-06-12 21:11:00,SØRLANDET,Grunnstøting,59.89999999999999,10.716666666666667,,
2007-06-04 23:25:00,NORTHERN GENESIS,Kollisjon,58.49999999999999,-1.5499999999999998,,
2007-06-05 05:00:00,CLARE,Annen ulykke,58.484333333333325,-1.5181666666666667,,
2007-06-04 22:00:00,SVARTFOSS,Grunnstøting,68.464,15.203,,
2007-06-05 07:30:00,NESNA,Grunnstøting,66.18933333333332,12.383333333333331,,
2007-04-16 16:00:00,LYS-SKOG,Kollisjon,55.93333333333333,-4.683333333333333,,
2007-06-03 20:46:00,JÆGGEVARRE,Grunnstøting,69.664,19.8005,,
2007-05-31 00:00:00,KVITHOLMEN,Grunnstøting,68.58383333333333,14.833666666666666,,
2007-04-19 06:50:00,LYSBLINK,Grunnstøting,51.44,3.806666666666666,,
2007-05-30 11:43:00,HYDROGRAF,Brann/Eksplosjon,61.08366666666666,4.875166666666666,,
2007-05-30 10:27:00,KATHARINA EHLER,Kollisjon,59.133333333333326,11.416666666666666,,
2007-05-30 10:27:00,SAGASUND,Kollisjon,59.133333333333326,11.416666666666666,,
2007-05-09 11:05:00,MSC PARANA,Miljøskade/Forurensing,3.884333333333333,-77.06683333333332,,
2007-05-20 00:00:00,SILVER CAPE,Annen ulykke,4.767833333333333,7.008833333333333,0.0,1.0
2007-05-19 21:50:00,JAN BØRRE,Grunnstøting,70.90499999999999,24.53333333333333,,
2007-05-17 05:38:00,ARNT VIKING,Brann/Eksplosjon,70.32566666666666,20.755,0.0,1.0
2007-05-16 00:25:00,FAR SOVEREIGN,Grunnstøting,59.008333333333326,5.7333333333333325,,
2007-05-14 14:00:00,ØLEN,Grunnstøting,60.21999999999999,5.293333333333333,,
2007-05-11 01:01:00,Tevlus,Grunnstøting,59.199999999999996,10.95,,
2007-05-05 16:52:00,GAMLE SALTEN,Grunnstøting,58.95083166666666,5.767666666666666,,
2007-05-09 16:50:00,TROLLFJORD,Grunnstøting,68.36666666666667,15.022666666666664,,
2007-04-28 18:15:00,ORCA,Grunnstøting,68.21966666666667,14.721499999999999,,
2007-03-26 12:50:00,SPAR NEPTUN,Arbeidsulykke/Personulykke,-1.0,106.83333333333333,0.0,2.0
2007-04-18 21:19:00,THORSTEINSON,Grunnstøting,68.789,14.825999999999999,,
2007-04-11 02:00:00,SCAN FJELL,Grunnstøting,58.000499999999995,7.484833333333333,,
2007-04-12 17:05:00,BOURBON DOLPHIN,Kantring,60.986664999999995,3.821665,8.0,0.0
2007-03-13 15:05:00,BOURBON DOLPHIN,Arbeidsulykke/Personulykke,55.385,5.22833,0.0,1.0
2007-03-19 10:55:00,RONJA PIONEER,Grunnstøting,57.1675,-5.9128333333333325,,
2007-03-27 10:00:00,Transocean Leader,Brann/Eksplosjon,66.45,6.383333333333333,,
2007-04-01 21:24:00,REM BALDER,Grunnstøting,62.32349999999999,5.844331666666666,,
2007-03-27 22:30:00,TUPPI,Lekkasje,67.45349999999999,11.953666666666667,,
2007-03-25 16:30:00,Kobbøy,Grunnstøting,71.10083333333333,24.062499999999996,,
2007-03-22 06:40:00,PETER WESSEL,Brann/Eksplosjon,57.88499999999999,9.5,,
2007-03-06 04:20:00,MYREFISK,Grunnstøting,68.2255,14.767666666666665,,
2007-03-16 21:25:00,SALMO,Grunnstøting,59.006831666666656,11.006166666666665,,
2007-03-13 13:25:00,STENA SAGA,Arbeidsulykke/Personulykke,59.89999999999999,10.716666666666667,0.0,1.0
2007-03-10 06:00:00,BERGEBUEN,Grunnstøting,67.83999999999999,14.772499999999999,,
2007-03-08 15:15:00,MIR,Kollisjon,59.00216666666666,10.390333333333333,,
